DBCODE,ENTITY,VERT_INDEX,SITECODE,YEAR,SECTION,REACH,PASS,UNITTYPE,UNITNUM,PITNUMBER,SPECIES,LENGTH1,LENGTH2,WEIGHT,CLIP,SAMPLEDATE,NOTES
AS006,1,605,"MACKCC-L",1988,CC,L,1,,,,ONCL,97,,9.60,"",1988-08-30,""
AS006,1,606,"MACKCC-L",1988,CC,L,1,,,,ONCL,129,,17.30,"",1988-08-30,""
AS006,1,607,"MACKCC-L",1988,CC,L,1,,,,ONCL,128,,22.80,"",1988-08-30,""
AS006,1,608,"MACKCC-L",1988,CC,L,1,,,,ONCL,96,,8.25,"",1988-08-30,""
AS006,1,609,"MACKCC-L",1988,CC,L,1,,,,ONCL,100,,8.30,"",1988-08-30,""
AS006,1,610,"MACKCC-L",1988,CC,L,1,,,,ONCL,106,,10.25,"",1988-08-30,""
AS006,1,611,"MACKCC-L",1988,CC,L,1,,,,ONCL,120,,16.80,"",1988-08-30,""
AS006,1,612,"MACKCC-L",1988,CC,L,1,,,,ONCL,88,,8.15,"",1988-08-30,""
AS006,1,613,"MACKCC-L",1988,CC,L,1,,,,ONCL,148,,29.45,"",1988-08-30,""
AS006,1,614,"MACKCC-L",1988,CC,L,1,,,,ONCL,96,,7.45,"",1988-08-30,""
AS006,1,615,"MACKCC-L",1988,CC,L,1,,,,ONCL,110,,10.65,"",1988-08-30,""
AS006,1,616,"MACKCC-L",1988,CC,L,1,,,,ONCL,122,,15.05,"",1988-08-30,""
AS006,1,617,"MACKCC-L",1988,CC,L,1,,,,ONCL,98,,7.75,"",1988-08-30,""
AS006,1,618,"MACKCC-L",1988,CC,L,1,,,,ONCL,108,,11.45,"",1988-08-30,""
AS006,1,619,"MACKCC-L",1988,CC,L,1,,,,ONCL,169,,42.00,"",1988-08-30,""
AS006,1,620,"MACKCC-L",1988,CC,L,1,,,,ONCL,118,,14.35,"",1988-08-30,""
AS006,1,621,"MACKCC-L",1988,CC,L,1,,,,ONCL,139,,28.35,"",1988-08-30,""
AS006,1,622,"MACKCC-L",1988,CC,L,1,,,,ONCL,110,,10.35,"",1988-08-30,""
AS006,1,623,"MACKCC-L",1988,CC,L,1,,,,ONCL,108,,10.70,"",1988-08-30,""
AS006,1,624,"MACKCC-L",1988,CC,L,1,,,,ONCL,111,,12.15,"",1988-08-30,""
AS006,1,625,"MACKCC-L",1988,CC,L,1,,,,ONCL,98,,7.95,"",1988-08-30,""
AS006,1,626,"MACKCC-L",1988,CC,L,1,,,,ONCL,105,,9.45,"",1988-08-30,""
AS006,1,627,"MACKCC-L",1988,CC,L,1,,,,ONCL,122,,15.95,"",1988-08-30,""
AS006,1,628,"MACKCC-L",1988,CC,L,1,,,,ONCL,138,,22.65,"",1988-08-30,""
AS006,1,629,"MACKCC-L",1988,CC,L,1,,,,ONCL,107,,10.70,"",1988-08-30,""
AS006,1,630,"MACKCC-L",1988,CC,L,1,,,,ONCL,188,,56.30,"",1988-08-30,""
AS006,1,631,"MACKCC-L",1988,CC,L,1,,,,ONCL,105,,9.95,"",1988-08-30,""
AS006,1,632,"MACKCC-L",1988,CC,L,1,,,,ONCL,138,,23.45,"",1988-08-30,""
AS006,1,633,"MACKCC-L",1988,CC,L,1,,,,ONCL,186,,60.45,"",1988-08-30,""
AS006,1,634,"MACKCC-L",1988,CC,L,1,,,,ONCL,91,,6.20,"",1988-08-30,""
AS006,1,635,"MACKCC-L",1988,CC,L,1,,,,ONCL,94,,6.60,"",1988-08-30,""
AS006,1,636,"MACKCC-L",1988,CC,L,1,,,,ONCL,160,,38.20,"",1988-08-30,""
AS006,1,637,"MACKCC-L",1988,CC,L,1,,,,ONCL,103,,8.90,"",1988-08-30,""
AS006,1,638,"MACKCC-L",1988,CC,L,1,,,,ONCL,132,,19.15,"",1988-08-30,""
AS006,1,639,"MACKCC-L",1988,CC,L,1,,,,ONCL,89,,6.80,"",1988-08-30,""
AS006,1,640,"MACKCC-L",1988,CC,L,1,,,,ONCL,87,,5.30,"",1988-08-30,""
AS006,1,641,"MACKCC-L",1988,CC,L,1,,,,ONCL,135,,20.20,"",1988-08-30,""
AS006,1,642,"MACKCC-L",1988,CC,L,1,,,,ONCL,96,,7.15,"",1988-08-30,""
AS006,1,643,"MACKCC-L",1988,CC,L,1,,,,ONCL,128,,17.55,"",1988-08-30,""
AS006,1,644,"MACKCC-L",1988,CC,L,1,,,,ONCL,134,,19.60,"",1988-08-30,""
AS006,1,645,"MACKCC-L",1988,CC,L,1,,,,ONCL,95,,7.10,"",1988-08-30,""
AS006,1,646,"MACKCC-L",1988,CC,L,1,,,,ONCL,123,,15.40,"",1988-08-30,""
AS006,1,647,"MACKCC-L",1988,CC,L,1,,,,ONCL,153,,30.15,"",1988-08-30,""
AS006,1,648,"MACKCC-L",1988,CC,L,1,,,,ONCL,102,,8.90,"",1988-08-30,""
AS006,1,649,"MACKCC-L",1988,CC,L,1,,,,ONCL,106,,11.75,"",1988-08-30,""
AS006,1,650,"MACKCC-L",1988,CC,L,1,,,,ONCL,112,,12.35,"",1988-08-30,""
AS006,1,651,"MACKCC-L",1988,CC,L,1,,,,ONCL,98,,8.05,"",1988-08-30,""
AS006,1,652,"MACKCC-L",1988,CC,L,1,,,,ONCL,148,,30.95,"",1988-08-30,""
AS006,1,653,"MACKCC-L",1988,CC,L,1,,,,ONCL,113,,12.55,"",1988-08-30,""
AS006,1,654,"MACKCC-L",1988,CC,L,1,,,,ONCL,104,,10.10,"",1988-08-30,""
AS006,1,655,"MACKCC-L",1988,CC,L,1,,,,ONCL,96,,7.60,"",1988-08-30,""
AS006,1,656,"MACKCC-L",1988,CC,L,1,,,,ONCL,156,,32.45,"",1988-08-30,""
AS006,1,657,"MACKCC-L",1988,CC,L,1,,,,ONCL,145,,29.20,"",1988-08-30,""
AS006,1,658,"MACKCC-L",1988,CC,L,1,,,,ONCL,171,,44.65,"",1988-08-30,""
AS006,1,659,"MACKCC-L",1988,CC,L,1,,,,ONCL,85,,4.85,"",1988-08-30,""
AS006,1,660,"MACKCC-L",1988,CC,L,2,,,,ONCL,96,,8.95,"",1988-08-30,""
AS006,1,661,"MACKCC-L",1988,CC,L,2,,,,ONCL,99,,9.55,"",1988-08-30,""
AS006,1,662,"MACKCC-L",1988,CC,L,2,,,,ONCL,111,,10.85,"",1988-08-30,""
AS006,1,663,"MACKCC-L",1988,CC,L,2,,,,ONCL,99,,7.95,"",1988-08-30,""
AS006,1,664,"MACKCC-L",1988,CC,L,2,,,,ONCL,106,,10.45,"",1988-08-30,""
AS006,1,665,"MACKCC-L",1988,CC,L,2,,,,ONCL,90,,7.65,"",1988-08-30,""
AS006,1,666,"MACKCC-L",1988,CC,L,2,,,,ONCL,105,,9.85,"",1988-08-30,""
AS006,1,667,"MACKCC-L",1988,CC,L,2,,,,ONCL,138,,24.20,"",1988-08-30,""
AS006,1,668,"MACKCC-L",1988,CC,L,2,,,,ONCL,130,,19.45,"",1988-08-30,""
AS006,1,669,"MACKCC-L",1988,CC,L,2,,,,ONCL,140,,23.05,"",1988-08-30,""
AS006,1,670,"MACKCC-L",1988,CC,L,2,,,,ONCL,163,,40.15,"",1988-08-30,""
AS006,1,671,"MACKCC-M",1988,CC,M,1,,,,ONCL,99,,8.65,"",1988-08-30,""
AS006,1,672,"MACKCC-M",1988,CC,M,1,,,,ONCL,92,,6.75,"",1988-08-30,""
AS006,1,673,"MACKCC-M",1988,CC,M,1,,,,ONCL,147,,33.10,"",1988-08-30,""
AS006,1,674,"MACKCC-M",1988,CC,M,1,,,,ONCL,91,,6.85,"",1988-08-30,""
AS006,1,675,"MACKCC-M",1988,CC,M,1,,,,ONCL,170,,47.35,"",1988-08-30,""
AS006,1,676,"MACKCC-M",1988,CC,M,1,,,,ONCL,130,,19.00,"",1988-08-30,""
AS006,1,677,"MACKCC-M",1988,CC,M,1,,,,ONCL,101,,9.45,"",1988-08-30,""
AS006,1,678,"MACKCC-M",1988,CC,M,1,,,,ONCL,100,,8.85,"",1988-08-30,""
AS006,1,679,"MACKCC-M",1988,CC,M,1,,,,ONCL,143,,27.60,"",1988-08-30,""
AS006,1,680,"MACKCC-M",1988,CC,M,1,,,,ONCL,106,,10.55,"",1988-08-30,""
AS006,1,681,"MACKCC-M",1988,CC,M,1,,,,ONCL,150,,30.10,"",1988-08-30,""
AS006,1,682,"MACKCC-M",1988,CC,M,1,,,,ONCL,129,,21.40,"",1988-08-30,""
AS006,1,683,"MACKCC-M",1988,CC,M,1,,,,ONCL,161,,39.40,"",1988-08-30,""
AS006,1,684,"MACKCC-M",1988,CC,M,1,,,,ONCL,105,,10.45,"",1988-08-30,""
AS006,1,685,"MACKCC-M",1988,CC,M,1,,,,ONCL,156,,38.15,"",1988-08-30,""
AS006,1,686,"MACKCC-M",1988,CC,M,1,,,,ONCL,137,,23.90,"",1988-08-30,""
AS006,1,687,"MACKCC-M",1988,CC,M,1,,,,ONCL,113,,12.40,"",1988-08-30,""
AS006,1,688,"MACKCC-M",1988,CC,M,1,,,,ONCL,142,,28.15,"",1988-08-30,""
AS006,1,689,"MACKCC-M",1988,CC,M,1,,,,ONCL,135,,21.65,"",1988-08-30,""
AS006,1,690,"MACKCC-M",1988,CC,M,1,,,,ONCL,130,,20.30,"",1988-08-30,""
AS006,1,691,"MACKCC-M",1988,CC,M,1,,,,ONCL,105,,10.75,"",1988-08-30,""
AS006,1,692,"MACKCC-M",1988,CC,M,1,,,,ONCL,96,,8.05,"",1988-08-30,""
AS006,1,693,"MACKCC-M",1988,CC,M,1,,,,ONCL,96,,7.90,"",1988-08-30,""
AS006,1,694,"MACKCC-M",1988,CC,M,1,,,,ONCL,107,,12.80,"",1988-08-30,""
AS006,1,695,"MACKCC-M",1988,CC,M,1,,,,ONCL,127,,19.65,"",1988-08-30,""
AS006,1,696,"MACKCC-M",1988,CC,M,1,,,,ONCL,100,,8.25,"",1988-08-30,""
AS006,1,697,"MACKCC-M",1988,CC,M,1,,,,ONCL,102,,10.75,"",1988-08-30,""
AS006,1,698,"MACKCC-M",1988,CC,M,1,,,,ONCL,158,,38.30,"",1988-08-30,""
AS006,1,699,"MACKCC-M",1988,CC,M,1,,,,ONCL,106,,10.35,"",1988-08-30,""
AS006,1,700,"MACKCC-M",1988,CC,M,1,,,,ONCL,100,,9.30,"",1988-08-30,""
AS006,1,701,"MACKCC-M",1988,CC,M,1,,,,ONCL,97,,8.05,"",1988-08-30,""
AS006,1,702,"MACKCC-M",1988,CC,M,1,,,,ONCL,132,,19.65,"",1988-08-30,""
AS006,1,703,"MACKCC-M",1988,CC,M,1,,,,ONCL,148,,29.65,"",1988-08-30,""
AS006,1,704,"MACKCC-M",1988,CC,M,1,,,,ONCL,190,,63.85,"",1988-08-30,""
AS006,1,705,"MACKCC-M",1988,CC,M,1,,,,ONCL,95,,7.95,"",1988-08-30,""
AS006,1,706,"MACKCC-M",1988,CC,M,1,,,,ONCL,128,,16.55,"",1988-08-30,""
AS006,1,707,"MACKCC-M",1988,CC,M,1,,,,ONCL,101,,8.80,"",1988-08-30,""
AS006,1,708,"MACKCC-M",1988,CC,M,1,,,,ONCL,103,,10.65,"",1988-08-30,""
AS006,1,709,"MACKCC-M",1988,CC,M,1,,,,ONCL,103,,10.20,"",1988-08-30,""
AS006,1,710,"MACKCC-M",1988,CC,M,1,,,,ONCL,130,,20.65,"",1988-08-30,""
AS006,1,711,"MACKCC-M",1988,CC,M,1,,,,ONCL,113,,13.80,"",1988-08-30,""
AS006,1,712,"MACKCC-M",1988,CC,M,1,,,,ONCL,139,,24.70,"",1988-08-30,""
AS006,1,713,"MACKCC-M",1988,CC,M,1,,,,ONCL,101,,9.80,"",1988-08-30,""
AS006,1,714,"MACKCC-M",1988,CC,M,1,,,,ONCL,101,,9.70,"",1988-08-30,""
AS006,1,715,"MACKCC-M",1988,CC,M,1,,,,ONCL,124,,16.50,"",1988-08-30,""
AS006,1,716,"MACKCC-M",1988,CC,M,1,,,,ONCL,102,,9.40,"",1988-08-30,""
AS006,1,717,"MACKCC-M",1988,CC,M,1,,,,ONCL,137,,25.85,"",1988-08-30,""
AS006,1,718,"MACKCC-M",1988,CC,M,1,,,,ONCL,131,,19.65,"",1988-08-30,""
AS006,1,719,"MACKCC-M",1988,CC,M,1,,,,ONCL,106,,10.40,"",1988-08-30,""
AS006,1,720,"MACKCC-M",1988,CC,M,1,,,,ONCL,109,,10.95,"",1988-08-30,""
AS006,1,721,"MACKCC-M",1988,CC,M,1,,,,ONCL,90,,7.05,"",1988-08-30,""
AS006,1,722,"MACKCC-M",1988,CC,M,1,,,,ONCL,96,,8.25,"",1988-08-30,""
AS006,1,723,"MACKCC-M",1988,CC,M,1,,,,ONCL,97,,8.65,"",1988-08-30,""
AS006,1,724,"MACKCC-M",1988,CC,M,1,,,,ONCL,102,,10.80,"",1988-08-30,""
AS006,1,725,"MACKCC-M",1988,CC,M,1,,,,ONCL,111,,13.25,"",1988-08-30,""
AS006,1,726,"MACKCC-M",1988,CC,M,1,,,,ONCL,107,,11.50,"",1988-08-30,""
AS006,1,727,"MACKCC-M",1988,CC,M,1,,,,ONCL,105,,10.25,"",1988-08-30,""
AS006,1,728,"MACKCC-M",1988,CC,M,1,,,,ONCL,132,,21.75,"",1988-08-30,""
AS006,1,729,"MACKCC-M",1988,CC,M,1,,,,ONCL,182,,54.85,"",1988-08-30,""
AS006,1,730,"MACKCC-M",1988,CC,M,2,,,,ONCL,119,,15.00,"",1988-08-30,""
AS006,1,731,"MACKCC-M",1988,CC,M,2,,,,ONCL,107,,12.90,"",1988-08-30,""
AS006,1,732,"MACKCC-M",1988,CC,M,2,,,,ONCL,111,,11.35,"",1988-08-30,""
AS006,1,733,"MACKCC-M",1988,CC,M,2,,,,ONCL,131,,19.40,"",1988-08-30,""
AS006,1,734,"MACKCC-M",1988,CC,M,2,,,,ONCL,112,,12.00,"",1988-08-30,""
AS006,1,735,"MACKCC-M",1988,CC,M,2,,,,ONCL,138,,25.95,"",1988-08-30,""
AS006,1,736,"MACKCC-M",1988,CC,M,2,,,,ONCL,172,,44.85,"",1988-08-30,""
AS006,1,737,"MACKCC-M",1988,CC,M,2,,,,ONCL,110,,12.55,"",1988-08-30,""
AS006,1,738,"MACKCC-M",1988,CC,M,2,,,,ONCL,131,,21.60,"",1988-08-30,""
AS006,1,739,"MACKCC-M",1988,CC,M,2,,,,ONCL,168,,41.95,"",1988-08-30,""
AS006,1,740,"MACKCC-M",1988,CC,M,2,,,,ONCL,109,,13.25,"",1988-08-30,""
AS006,1,741,"MACKCC-M",1988,CC,M,2,,,,ONCL,101,,9.80,"",1988-08-30,""
AS006,1,742,"MACKCC-M",1988,CC,M,2,,,,ONCL,127,,18.55,"",1988-08-30,""
AS006,1,743,"MACKCC-M",1988,CC,M,2,,,,ONCL,133,,20.65,"",1988-08-30,""
AS006,1,744,"MACKCC-M",1988,CC,M,2,,,,ONCL,125,,16.55,"",1988-08-30,""
AS006,1,745,"MACKCC-M",1988,CC,M,2,,,,ONCL,102,,9.50,"",1988-08-30,""
AS006,1,746,"MACKCC-M",1988,CC,M,2,,,,ONCL,114,,12.40,"",1988-08-30,""
AS006,1,747,"MACKCC-M",1988,CC,M,2,,,,ONCL,104,,9.55,"",1988-08-30,""
AS006,1,748,"MACKCC-M",1988,CC,M,2,,,,ONCL,123,,16.95,"",1988-08-30,""
AS006,1,749,"MACKCC-U",1988,CC,U,1,,,,ONCL,136,,21.95,"",1988-08-30,"Reach approx. 20 m downstream of 1987 reach; adjacent to middle reach"
AS006,1,750,"MACKCC-U",1988,CC,U,1,,,,ONCL,167,,39.90,"",1988-08-30,""
AS006,1,751,"MACKCC-U",1988,CC,U,1,,,,ONCL,102,,10.10,"",1988-08-30,""
AS006,1,752,"MACKCC-U",1988,CC,U,1,,,,ONCL,108,,11.90,"",1988-08-30,""
AS006,1,753,"MACKCC-U",1988,CC,U,1,,,,ONCL,91,,6.90,"",1988-08-30,""
AS006,1,754,"MACKCC-U",1988,CC,U,1,,,,ONCL,136,,23.40,"",1988-08-30,""
AS006,1,755,"MACKCC-U",1988,CC,U,1,,,,ONCL,140,,23.75,"",1988-08-30,""
AS006,1,756,"MACKCC-U",1988,CC,U,1,,,,ONCL,118,,18.55,"",1988-08-30,""
AS006,1,757,"MACKCC-U",1988,CC,U,1,,,,ONCL,100,,8.85,"",1988-08-30,""
AS006,1,758,"MACKCC-U",1988,CC,U,1,,,,ONCL,94,,7.50,"",1988-08-30,""
AS006,1,759,"MACKCC-U",1988,CC,U,1,,,,ONCL,103,,10.35,"",1988-08-30,""
AS006,1,760,"MACKCC-U",1988,CC,U,1,,,,ONCL,97,,8.65,"",1988-08-30,""
AS006,1,761,"MACKCC-U",1988,CC,U,1,,,,ONCL,112,,13.05,"",1988-08-30,""
AS006,1,762,"MACKCC-U",1988,CC,U,1,,,,ONCL,106,,9.70,"",1988-08-30,""
AS006,1,763,"MACKCC-U",1988,CC,U,1,,,,ONCL,120,,13.75,"",1988-08-30,""
AS006,1,764,"MACKCC-U",1988,CC,U,1,,,,ONCL,142,,26.90,"",1988-08-30,""
AS006,1,765,"MACKCC-U",1988,CC,U,1,,,,ONCL,127,,20.80,"",1988-08-30,""
AS006,1,766,"MACKCC-U",1988,CC,U,1,,,,ONCL,145,,27.70,"",1988-08-30,""
AS006,1,767,"MACKCC-U",1988,CC,U,1,,,,ONCL,126,,17.45,"",1988-08-30,""
AS006,1,768,"MACKCC-U",1988,CC,U,1,,,,ONCL,136,,13.30,"",1988-08-30,""
AS006,1,769,"MACKCC-U",1988,CC,U,1,,,,ONCL,120,,19.05,"",1988-08-30,""
AS006,1,770,"MACKCC-U",1988,CC,U,1,,,,ONCL,126,,13.40,"",1988-08-30,""
AS006,1,771,"MACKCC-U",1988,CC,U,1,,,,ONCL,105,,10.60,"",1988-08-30,""
AS006,1,772,"MACKCC-U",1988,CC,U,1,,,,ONCL,101,,11.65,"",1988-08-30,""
AS006,1,773,"MACKCC-U",1988,CC,U,1,,,,ONCL,108,,11.00,"",1988-08-30,""
AS006,1,774,"MACKCC-U",1988,CC,U,1,,,,ONCL,125,,17.20,"",1988-08-30,""
AS006,1,775,"MACKCC-U",1988,CC,U,1,,,,ONCL,120,,14.50,"",1988-08-30,""
AS006,1,776,"MACKCC-U",1988,CC,U,1,,,,ONCL,100,,8.70,"",1988-08-30,""
AS006,1,777,"MACKCC-U",1988,CC,U,1,,,,ONCL,115,,13.85,"",1988-08-30,""
AS006,1,778,"MACKCC-U",1988,CC,U,1,,,,ONCL,108,,11.30,"",1988-08-30,""
AS006,1,779,"MACKCC-U",1988,CC,U,1,,,,ONCL,106,,11.95,"",1988-08-30,""
AS006,1,780,"MACKCC-U",1988,CC,U,1,,,,ONCL,102,,9.45,"",1988-08-30,""
AS006,1,781,"MACKCC-U",1988,CC,U,1,,,,ONCL,94,,9.30,"",1988-08-30,""
AS006,1,782,"MACKCC-U",1988,CC,U,1,,,,ONCL,105,,10.70,"",1988-08-30,""
AS006,1,783,"MACKCC-U",1988,CC,U,2,,,,ONCL,53,,1.40,"",1988-08-30,""
AS006,1,784,"MACKCC-U",1988,CC,U,2,,,,ONCL,103,,9.90,"",1988-08-30,""
AS006,1,785,"MACKCC-U",1988,CC,U,2,,,,ONCL,111,,12.95,"",1988-08-30,""
AS006,1,786,"MACKCC-U",1988,CC,U,2,,,,ONCL,139,,21.75,"",1988-08-30,""
AS006,1,787,"MACKCC-U",1988,CC,U,2,,,,ONCL,112,,12.65,"",1988-08-30,""
AS006,1,788,"MACKCC-U",1988,CC,U,2,,,,ONCL,95,,7.45,"",1988-08-30,""
AS006,1,789,"MACKCC-U",1988,CC,U,2,,,,ONCL,101,,8.70,"",1988-08-30,""
AS006,1,790,"MACKCC-U",1988,CC,U,2,,,,ONCL,154,,32.20,"",1988-08-30,""
AS006,1,791,"MACKCC-U",1988,CC,U,2,,,,ONCL,105,,11.15,"",1988-08-30,""
AS006,1,792,"MACKCC-U",1988,CC,U,2,,,,ONCL,127,,18.45,"",1988-08-30,""
AS006,1,793,"MACKCC-U",1988,CC,U,2,,,,ONCL,156,,37.05,"",1988-08-30,""
AS006,1,794,"MACKCC-U",1988,CC,U,2,,,,ONCL,165,,42.50,"",1988-08-30,""
AS006,1,795,"MACKCC-U",1988,CC,U,2,,,,ONCL,158,,39.85,"",1988-08-30,""
AS006,1,796,"MACKCC-U",1988,CC,U,2,,,,ONCL,110,,12.50,"",1988-08-30,""
AS006,1,797,"MACKOG-L",1988,OG,L,1,,,,ONCL,46,,1.05,"",1988-08-29,""
AS006,1,798,"MACKOG-L",1988,OG,L,1,,,,ONCL,51,,1.05,"",1988-08-29,""
AS006,1,799,"MACKOG-L",1988,OG,L,1,,,,ONCL,143,,26.60,"",1988-08-29,""
AS006,1,800,"MACKOG-L",1988,OG,L,1,,,,ONCL,114,,13.45,"",1988-08-29,""
AS006,1,801,"MACKOG-L",1988,OG,L,1,,,,ONCL,175,,54.60,"",1988-08-29,""
AS006,1,802,"MACKOG-L",1988,OG,L,1,,,,ONCL,116,,13.70,"",1988-08-29,""
AS006,1,803,"MACKOG-L",1988,OG,L,1,,,,ONCL,135,,24.60,"",1988-08-29,""
AS006,1,804,"MACKOG-L",1988,OG,L,1,,,,ONCL,142,,27.70,"",1988-08-29,""
AS006,1,805,"MACKOG-L",1988,OG,L,1,,,,ONCL,130,,20.80,"",1988-08-29,""
AS006,1,806,"MACKOG-L",1988,OG,L,1,,,,ONCL,112,,11.40,"",1988-08-29,""
AS006,1,807,"MACKOG-L",1988,OG,L,1,,,,ONCL,91,,7.15,"",1988-08-29,""
AS006,1,808,"MACKOG-L",1988,OG,L,1,,,,ONCL,53,,1.40,"",1988-08-29,""
AS006,1,809,"MACKOG-L",1988,OG,L,1,,,,ONCL,46,,1.00,"",1988-08-29,""
AS006,1,810,"MACKOG-L",1988,OG,L,1,,,,ONCL,51,,1.30,"",1988-08-29,""
AS006,1,811,"MACKOG-L",1988,OG,L,1,,,,ONCL,54,,1.55,"",1988-08-29,""
AS006,1,812,"MACKOG-L",1988,OG,L,1,,,,ONCL,55,,1.55,"",1988-08-29,""
AS006,1,813,"MACKOG-L",1988,OG,L,1,,,,ONCL,43,,0.75,"",1988-08-29,""
AS006,1,814,"MACKOG-L",1988,OG,L,1,,,,ONCL,44,,0.75,"",1988-08-29,""
AS006,1,815,"MACKOG-L",1988,OG,L,1,,,,ONCL,99,,9.30,"",1988-08-29,""
AS006,1,816,"MACKOG-L",1988,OG,L,1,,,,ONCL,123,,16.85,"",1988-08-29,""
AS006,1,817,"MACKOG-L",1988,OG,L,1,,,,ONCL,117,,13.95,"",1988-08-29,""
AS006,1,818,"MACKOG-L",1988,OG,L,1,,,,ONCL,98,,9.15,"",1988-08-29,""
AS006,1,819,"MACKOG-L",1988,OG,L,1,,,,ONCL,119,,14.00,"",1988-08-29,""
AS006,1,820,"MACKOG-L",1988,OG,L,1,,,,ONCL,123,,16.65,"",1988-08-29,""
AS006,1,821,"MACKOG-L",1988,OG,L,1,,,,ONCL,81,,5.90,"",1988-08-29,""
AS006,1,822,"MACKOG-L",1988,OG,L,1,,,,ONCL,120,,16.15,"",1988-08-29,""
AS006,1,823,"MACKOG-L",1988,OG,L,1,,,,ONCL,137,,25.80,"",1988-08-29,""
AS006,1,824,"MACKOG-L",1988,OG,L,1,,,,ONCL,129,,19.40,"",1988-08-29,""
AS006,1,825,"MACKOG-L",1988,OG,L,1,,,,ONCL,130,,22.20,"",1988-08-29,""
AS006,1,826,"MACKOG-L",1988,OG,L,1,,,,ONCL,116,,16.35,"",1988-08-29,""
AS006,1,827,"MACKOG-L",1988,OG,L,1,,,,ONCL,129,,8.85,"",1988-08-29,""
AS006,1,828,"MACKOG-L",1988,OG,L,1,,,,ONCL,108,,11.00,"",1988-08-29,""
AS006,1,829,"MACKOG-L",1988,OG,L,1,,,,ONCL,156,,31.90,"",1988-08-29,""
AS006,1,830,"MACKOG-L",1988,OG,L,2,,,,ONCL,42,,0.75,"",1988-08-29,""
AS006,1,831,"MACKOG-L",1988,OG,L,2,,,,ONCL,112,,13.90,"",1988-08-29,""
AS006,1,832,"MACKOG-L",1988,OG,L,2,,,,ONCL,99,,8.35,"",1988-08-29,""
AS006,1,833,"MACKOG-L",1988,OG,L,2,,,,ONCL,88,,6.45,"",1988-08-29,""
AS006,1,834,"MACKOG-L",1988,OG,L,2,,,,ONCL,102,,11.15,"",1988-08-29,""
AS006,1,835,"MACKOG-L",1988,OG,L,2,,,,ONCL,105,,10.40,"",1988-08-29,""
AS006,1,836,"MACKOG-L",1988,OG,L,2,,,,ONCL,123,,16.00,"",1988-08-29,""
AS006,1,837,"MACKOG-M",1988,OG,M,1,,,,ONCL,122,,18.45,"",1988-08-29,""
AS006,1,838,"MACKOG-M",1988,OG,M,1,,,,ONCL,86,,5.95,"",1988-08-29,""
AS006,1,839,"MACKOG-M",1988,OG,M,1,,,,ONCL,146,,30.30,"",1988-08-29,""
AS006,1,840,"MACKOG-M",1988,OG,M,1,,,,ONCL,99,,9.05,"",1988-08-29,""
AS006,1,841,"MACKOG-M",1988,OG,M,1,,,,ONCL,80,,5.60,"",1988-08-29,""
AS006,1,842,"MACKOG-M",1988,OG,M,1,,,,ONCL,115,,14.20,"",1988-08-29,""
AS006,1,843,"MACKOG-M",1988,OG,M,1,,,,ONCL,104,,11.05,"",1988-08-29,""
AS006,1,844,"MACKOG-M",1988,OG,M,1,,,,ONCL,152,,37.40,"",1988-08-29,""
AS006,1,845,"MACKOG-M",1988,OG,M,1,,,,ONCL,122,,16.10,"",1988-08-29,""
AS006,1,846,"MACKOG-M",1988,OG,M,1,,,,ONCL,105,,10.20,"",1988-08-29,""
AS006,1,847,"MACKOG-M",1988,OG,M,1,,,,ONCL,123,,16.35,"",1988-08-29,""
AS006,1,848,"MACKOG-M",1988,OG,M,1,,,,ONCL,127,,19.30,"",1988-08-29,""
AS006,1,849,"MACKOG-M",1988,OG,M,1,,,,ONCL,102,,11.25,"",1988-08-29,""
AS006,1,850,"MACKOG-M",1988,OG,M,1,,,,ONCL,154,,37.85,"",1988-08-29,""
AS006,1,851,"MACKOG-M",1988,OG,M,1,,,,ONCL,120,,15.55,"",1988-08-29,""
AS006,1,852,"MACKOG-M",1988,OG,M,1,,,,ONCL,81,,5.55,"",1988-08-29,""
AS006,1,853,"MACKOG-M",1988,OG,M,1,,,,ONCL,87,,5.55,"",1988-08-29,""
AS006,1,854,"MACKOG-M",1988,OG,M,1,,,,ONCL,119,,14.15,"",1988-08-29,""
AS006,1,855,"MACKOG-M",1988,OG,M,1,,,,ONCL,138,,24.50,"",1988-08-29,""
AS006,1,856,"MACKOG-M",1988,OG,M,1,,,,ONCL,131,,21.40,"",1988-08-29,""
AS006,1,857,"MACKOG-M",1988,OG,M,1,,,,ONCL,83,,4.70,"",1988-08-29,""
AS006,1,858,"MACKOG-M",1988,OG,M,1,,,,ONCL,112,,12.50,"",1988-08-29,""
AS006,1,859,"MACKOG-M",1988,OG,M,1,,,,ONCL,87,,6.00,"",1988-08-29,""
AS006,1,860,"MACKOG-M",1988,OG,M,1,,,,ONCL,140,,24.65,"",1988-08-29,""
AS006,1,861,"MACKOG-M",1988,OG,M,1,,,,ONCL,140,,28.65,"",1988-08-29,""
AS006,1,862,"MACKOG-M",1988,OG,M,1,,,,ONCL,135,,22.75,"",1988-08-29,""
AS006,1,863,"MACKOG-M",1988,OG,M,1,,,,ONCL,124,,19.25,"",1988-08-29,""
AS006,1,864,"MACKOG-M",1988,OG,M,1,,,,ONCL,103,,9.30,"",1988-08-29,""
AS006,1,865,"MACKOG-M",1988,OG,M,2,,,,ONCL,116,,14.75,"",1988-08-29,""
