dis_id,sch_id,stud_nm,sex,ethnic,reading,math,sch_size,sch_ses,dis_size,dis_ses,locale,ethnic1
"30,371.00","275,179","143,221",2,2,51.00,28.00,1.01,10.16,3.71,-1.51,#NULL!,1.00
"30,371.00","275,179","143,222",2,1,34.00,25.00,1.01,10.16,3.71,-1.51,#NULL!,0.00
"30,371.00","275,179","143,223",1,2,1.00,1.00,1.01,10.16,3.71,-1.51,#NULL!,1.00
"30,371.00","275,179","143,224",1,2,52.00,49.00,1.01,10.16,3.71,-1.51,#NULL!,1.00
"30,371.00","275,179","143,225",1,2,48.00,50.00,1.01,10.16,3.71,-1.51,#NULL!,1.00
"30,371.00","275,179","143,226",1,1,63.00,60.00,1.01,10.16,3.71,-1.51,#NULL!,0.00
"30,371.00","275,179","143,227",1,2,35.00,53.00,1.01,10.16,3.71,-1.51,#NULL!,1.00
"30,371.00","275,179","143,228",1,5,37.00,15.00,1.01,10.16,3.71,-1.51,#NULL!,1.00
"30,371.00","275,179","143,229",2,2,35.00,30.00,1.01,10.16,3.71,-1.51,#NULL!,1.00
"30,371.00","275,179","143,230",2,2,43.00,45.00,1.01,10.16,3.71,-1.51,#NULL!,1.00
"30,371.00","275,179","143,231",2,2,61.00,48.00,1.01,10.16,3.71,-1.51,#NULL!,1.00
"30,371.00","275,179","143,232",1,1,30.00,36.00,1.01,10.16,3.71,-1.51,#NULL!,0.00
"30,371.00","275,179","143,233",1,1,50.00,29.00,1.01,10.16,3.71,-1.51,#NULL!,0.00
"30,371.00","275,179","143,234",1,5,32.00,27.00,1.01,10.16,3.71,-1.51,#NULL!,1.00
"30,371.00","275,179","143,235",2,2,35.00,16.00,1.01,10.16,3.71,-1.51,#NULL!,1.00
"30,371.00","275,179","143,236",2,2,36.00,39.00,1.01,10.16,3.71,-1.51,#NULL!,1.00
"30,371.00","275,179","143,237",2,2,50.00,32.00,1.01,10.16,3.71,-1.51,#NULL!,1.00
"30,371.00","275,179","143,238",2,2,56.00,46.00,1.01,10.16,3.71,-1.51,#NULL!,1.00
"30,371.00","275,179","143,239",2,2,41.00,43.00,1.01,10.16,3.71,-1.51,#NULL!,1.00
"30,371.00","275,179","143,241",2,1,48.00,39.00,1.01,10.16,3.71,-1.51,#NULL!,0.00
"30,371.00","275,179","143,242",2,5,22.00,9.00,1.01,10.16,3.71,-1.51,#NULL!,1.00
"30,371.00","275,179","143,243",1,2,43.00,69.00,1.01,10.16,3.71,-1.51,#NULL!,1.00
"30,371.00","275,179","143,244",1,2,58.00,31.00,1.01,10.16,3.71,-1.51,#NULL!,1.00
"30,371.00","275,179","143,245",1,2,99.00,68.00,1.01,10.16,3.71,-1.51,#NULL!,1.00
"30,371.00","275,179","143,246",2,1,63.00,60.00,1.01,10.16,3.71,-1.51,#NULL!,0.00
"30,371.00","275,179","143,247",2,2,49.00,19.00,1.01,10.16,3.71,-1.51,#NULL!,1.00
"30,371.00","275,179","143,248",2,2,45.00,45.00,1.01,10.16,3.71,-1.51,#NULL!,1.00
"30,371.00","275,179","143,249",2,1,69.00,43.00,1.01,10.16,3.71,-1.51,#NULL!,0.00
"30,371.00","275,179","143,250",2,2,56.00,37.00,1.01,10.16,3.71,-1.51,#NULL!,1.00
"30,371.00","275,179","143,251",1,2,52.00,60.00,1.01,10.16,3.71,-1.51,#NULL!,1.00
"30,371.00","275,179","143,252",2,2,#NULL!,48.00,1.01,10.16,3.71,-1.51,#NULL!,1.00
"30,371.00","275,179","143,253",1,2,40.00,40.00,1.01,10.16,3.71,-1.51,#NULL!,1.00
"30,371.00","275,179","143,254",1,5,64.00,54.00,1.01,10.16,3.71,-1.51,#NULL!,1.00
"30,371.00","275,179","143,255",2,1,58.00,1.00,1.01,10.16,3.71,-1.51,#NULL!,0.00
"30,371.00","275,179","143,256",1,2,30.00,27.00,1.01,10.16,3.71,-1.51,#NULL!,1.00
"30,371.00","275,179","143,257",2,1,43.00,34.00,1.01,10.16,3.71,-1.51,#NULL!,0.00
"30,371.00","275,179","143,258",1,2,34.00,52.00,1.01,10.16,3.71,-1.51,#NULL!,1.00
"30,371.00","275,179","143,259",2,2,64.00,53.00,1.01,10.16,3.71,-1.51,#NULL!,1.00
"30,371.00","275,179","143,260",1,4,25.00,63.00,1.01,10.16,3.71,-1.51,#NULL!,1.00
"30,371.00","275,179","143,261",2,2,63.00,58.00,1.01,10.16,3.71,-1.51,#NULL!,1.00
"30,371.00","275,179","143,262",2,2,60.00,52.00,1.01,10.16,3.71,-1.51,#NULL!,1.00
"30,371.00","275,179","143,263",2,2,20.00,18.00,1.01,10.16,3.71,-1.51,#NULL!,1.00
"30,371.00","275,179","143,264",1,2,33.00,22.00,1.01,10.16,3.71,-1.51,#NULL!,1.00
"30,371.00","275,179","143,265",2,2,28.00,32.00,1.01,10.16,3.71,-1.51,#NULL!,1.00
"30,371.00","275,179","143,266",2,1,47.00,29.00,1.01,10.16,3.71,-1.51,#NULL!,0.00
"30,371.00","275,179","143,267",1,2,34.00,51.00,1.01,10.16,3.71,-1.51,#NULL!,1.00
"30,371.00","275,179","143,268",1,2,17.00,26.00,1.01,10.16,3.71,-1.51,#NULL!,1.00
"30,371.00","275,179","143,269",2,1,42.00,34.00,1.01,10.16,3.71,-1.51,#NULL!,0.00
"30,371.00","275,179","143,270",2,2,63.00,36.00,1.01,10.16,3.71,-1.51,#NULL!,1.00
"30,371.00","275,179","143,271",2,2,70.00,27.00,1.01,10.16,3.71,-1.51,#NULL!,1.00
"30,371.00","275,179","143,272",1,2,31.00,43.00,1.01,10.16,3.71,-1.51,#NULL!,1.00
"30,371.00","275,179","143,273",2,1,58.00,47.00,1.01,10.16,3.71,-1.51,#NULL!,0.00
"30,371.00","275,179","143,274",1,2,38.00,54.00,1.01,10.16,3.71,-1.51,#NULL!,1.00
"30,371.00","275,179","143,275",2,2,43.00,47.00,1.01,10.16,3.71,-1.51,#NULL!,1.00
"30,371.00","275,179","143,276",1,2,38.00,34.00,1.01,10.16,3.71,-1.51,#NULL!,1.00
"30,371.00","275,179","143,277",2,1,68.00,33.00,1.01,10.16,3.71,-1.51,#NULL!,0.00
"30,371.00","275,179","143,278",2,2,93.00,99.00,1.01,10.16,3.71,-1.51,#NULL!,1.00
"30,371.00","275,179","143,279",2,2,52.00,27.00,1.01,10.16,3.71,-1.51,#NULL!,1.00
"30,371.00","275,179","143,280",1,1,47.00,36.00,1.01,10.16,3.71,-1.51,#NULL!,0.00
"30,371.00","275,179","143,282",1,2,61.00,55.00,1.01,10.16,3.71,-1.51,#NULL!,1.00
"30,371.00","275,179","143,283",2,2,34.00,59.00,1.01,10.16,3.71,-1.51,#NULL!,1.00
"30,371.00","275,179","143,284",1,3,14.00,5.00,1.01,10.16,3.71,-1.51,#NULL!,1.00
"30,371.00","275,179","143,285",1,2,56.00,63.00,1.01,10.16,3.71,-1.51,#NULL!,1.00
"30,371.00","275,179","143,286",1,1,42.00,36.00,1.01,10.16,3.71,-1.51,#NULL!,0.00
"30,371.00","275,179","143,287",2,2,56.00,38.00,1.01,10.16,3.71,-1.51,#NULL!,1.00
"30,371.00","275,179","143,288",2,2,39.00,30.00,1.01,10.16,3.71,-1.51,#NULL!,1.00
"30,371.00","275,179","143,289",2,1,50.00,44.00,1.01,10.16,3.71,-1.51,#NULL!,0.00
"30,371.00","275,179","143,291",2,2,31.00,36.00,1.01,10.16,3.71,-1.51,#NULL!,1.00
"30,371.00","275,179","143,292",2,2,57.00,28.00,1.01,10.16,3.71,-1.51,#NULL!,1.00
"30,371.00","275,200","143,749",1,5,50.00,82.00,1.60,-38.29,3.71,-1.51,#NULL!,1.00
"30,371.00","275,200","143,750",1,1,#NULL!,31.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,751",2,2,62.00,46.00,1.60,-38.29,3.71,-1.51,#NULL!,1.00
"30,371.00","275,200","143,753",2,5,34.00,24.00,1.60,-38.29,3.71,-1.51,#NULL!,1.00
"30,371.00","275,200","143,754",2,5,76.00,92.00,1.60,-38.29,3.71,-1.51,#NULL!,1.00
"30,371.00","275,200","143,755",2,1,49.00,64.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,756",1,1,61.00,38.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,757",2,1,55.00,57.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,758",1,2,47.00,48.00,1.60,-38.29,3.71,-1.51,#NULL!,1.00
"30,371.00","275,200","143,759",1,1,57.00,81.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,760",1,1,70.00,95.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,761",1,1,53.00,83.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,762",1,1,75.00,83.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,763",1,1,52.00,70.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,764",2,1,73.00,82.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,765",1,1,85.00,91.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,767",1,1,56.00,64.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,768",1,1,84.00,74.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,769",1,1,63.00,76.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,770",1,4,83.00,99.00,1.60,-38.29,3.71,-1.51,#NULL!,1.00
"30,371.00","275,200","143,772",2,1,67.00,96.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,773",1,1,76.00,67.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,774",2,2,45.00,57.00,1.60,-38.29,3.71,-1.51,#NULL!,1.00
"30,371.00","275,200","143,775",1,1,69.00,98.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,776",2,1,66.00,84.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,777",1,1,82.00,91.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,778",2,1,88.00,73.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,779",2,1,88.00,99.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,780",1,1,62.00,58.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,781",1,1,64.00,83.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,782",1,1,99.00,99.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,783",1,1,89.00,99.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,784",1,1,48.00,68.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,785",1,2,76.00,78.00,1.60,-38.29,3.71,-1.51,#NULL!,1.00
"30,371.00","275,200","143,786",1,1,64.00,82.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,787",1,1,64.00,85.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,788",1,1,82.00,99.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,789",1,1,64.00,87.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,790",1,2,55.00,43.00,1.60,-38.29,3.71,-1.51,#NULL!,1.00
"30,371.00","275,200","143,791",2,2,72.00,64.00,1.60,-38.29,3.71,-1.51,#NULL!,1.00
"30,371.00","275,200","143,792",2,2,86.00,61.00,1.60,-38.29,3.71,-1.51,#NULL!,1.00
"30,371.00","275,200","143,793",1,1,35.00,63.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,794",1,1,73.00,88.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,795",1,1,60.00,99.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,796",1,2,84.00,66.00,1.60,-38.29,3.71,-1.51,#NULL!,1.00
"30,371.00","275,200","143,798",2,2,57.00,57.00,1.60,-38.29,3.71,-1.51,#NULL!,1.00
"30,371.00","275,200","143,799",1,1,60.00,75.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,800",2,1,99.00,93.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,801",2,1,90.00,65.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,802",1,1,85.00,99.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,803",2,1,61.00,85.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,804",1,1,94.00,90.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,805",2,1,64.00,70.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,806",1,2,50.00,42.00,1.60,-38.29,3.71,-1.51,#NULL!,1.00
"30,371.00","275,200","143,807",1,1,69.00,62.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,808",1,1,77.00,98.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,809",2,1,80.00,50.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,810",2,1,58.00,61.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,811",2,1,75.00,74.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,812",2,2,72.00,60.00,1.60,-38.29,3.71,-1.51,#NULL!,1.00
"30,371.00","275,200","143,813",2,1,93.00,75.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,814",2,4,67.00,78.00,1.60,-38.29,3.71,-1.51,#NULL!,1.00
"30,371.00","275,200","143,815",1,1,72.00,99.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,816",2,1,66.00,99.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,817",2,1,82.00,99.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,818",2,1,60.00,63.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,819",1,2,53.00,39.00,1.60,-38.29,3.71,-1.51,#NULL!,1.00
"30,371.00","275,200","143,820",1,2,66.00,92.00,1.60,-38.29,3.71,-1.51,#NULL!,1.00
"30,371.00","275,200","143,821",1,1,79.00,79.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,822",1,1,84.00,99.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,823",1,1,67.00,78.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,824",2,1,79.00,90.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,825",1,1,81.00,88.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,826",2,1,99.00,99.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,827",1,2,18.00,61.00,1.60,-38.29,3.71,-1.51,#NULL!,1.00
"30,371.00","275,200","143,828",2,2,53.00,64.00,1.60,-38.29,3.71,-1.51,#NULL!,1.00
"30,371.00","275,200","143,829",2,1,62.00,51.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,830",2,5,32.00,63.00,1.60,-38.29,3.71,-1.51,#NULL!,1.00
"30,371.00","275,200","143,831",1,1,78.00,85.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,832",2,2,68.00,66.00,1.60,-38.29,3.71,-1.51,#NULL!,1.00
"30,371.00","275,200","143,833",2,1,66.00,86.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,834",1,1,88.00,95.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,835",2,1,90.00,98.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,836",2,1,63.00,83.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,837",1,1,63.00,73.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,838",1,1,64.00,59.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,839",1,2,63.00,48.00,1.60,-38.29,3.71,-1.51,#NULL!,1.00
"30,371.00","275,200","143,840",2,1,84.00,54.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,841",1,2,79.00,99.00,1.60,-38.29,3.71,-1.51,#NULL!,1.00
"30,371.00","275,200","143,842",2,5,75.00,64.00,1.60,-38.29,3.71,-1.51,#NULL!,1.00
"30,371.00","275,200","143,843",2,2,73.00,48.00,1.60,-38.29,3.71,-1.51,#NULL!,1.00
"30,371.00","275,200","143,844",2,1,83.00,71.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,845",1,1,62.00,48.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,846",2,1,80.00,78.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,847",1,1,80.00,96.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,848",1,2,60.00,71.00,1.60,-38.29,3.71,-1.51,#NULL!,1.00
"30,371.00","275,200","143,849",2,1,73.00,86.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,850",1,1,63.00,99.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,851",2,2,32.00,27.00,1.60,-38.29,3.71,-1.51,#NULL!,1.00
"30,371.00","275,200","143,852",2,1,99.00,72.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,853",1,1,84.00,90.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,854",1,2,66.00,99.00,1.60,-38.29,3.71,-1.51,#NULL!,1.00
"30,371.00","275,200","143,855",2,1,82.00,99.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,856",2,2,74.00,73.00,1.60,-38.29,3.71,-1.51,#NULL!,1.00
"30,371.00","275,200","143,857",1,1,72.00,98.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,858",2,1,99.00,99.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,859",2,2,77.00,75.00,1.60,-38.29,3.71,-1.51,#NULL!,1.00
"30,371.00","275,200","143,860",2,2,73.00,56.00,1.60,-38.29,3.71,-1.51,#NULL!,1.00
"30,371.00","275,200","143,861",2,1,66.00,43.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,862",1,1,42.00,73.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,863",2,1,63.00,88.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,864",2,1,61.00,64.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,865",1,1,70.00,99.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,866",1,1,76.00,99.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,867",2,2,60.00,79.00,1.60,-38.29,3.71,-1.51,#NULL!,1.00
"30,371.00","275,200","143,868",1,2,72.00,53.00,1.60,-38.29,3.71,-1.51,#NULL!,1.00
"30,371.00","275,200","143,869",1,1,74.00,78.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,870",2,2,79.00,48.00,1.60,-38.29,3.71,-1.51,#NULL!,1.00
"30,371.00","275,200","143,871",1,1,81.00,80.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,872",2,1,75.00,71.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,873",2,2,75.00,54.00,1.60,-38.29,3.71,-1.51,#NULL!,1.00
"30,371.00","275,200","143,874",1,1,75.00,68.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,875",1,1,60.00,91.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,876",1,1,83.00,79.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,877",2,1,58.00,58.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,878",2,1,69.00,75.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,879",2,1,69.00,57.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,880",2,1,66.00,50.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,881",2,1,86.00,97.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,882",1,1,77.00,81.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,883",2,2,55.00,46.00,1.60,-38.29,3.71,-1.51,#NULL!,1.00
"30,371.00","275,200","143,884",1,2,25.00,36.00,1.60,-38.29,3.71,-1.51,#NULL!,1.00
"30,371.00","275,200","143,885",2,1,79.00,72.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,886",1,1,58.00,75.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,887",1,1,73.00,94.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,888",2,1,68.00,99.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,889",1,1,64.00,62.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,890",2,1,72.00,64.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,891",2,1,93.00,72.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,892",1,#NULL!,84.00,69.00,1.60,-38.29,3.71,-1.51,#NULL!,#NULL!
"30,371.00","275,200","143,893",1,1,99.00,97.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,894",2,1,69.00,73.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,895",2,1,93.00,74.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,896",2,2,82.00,62.00,1.60,-38.29,3.71,-1.51,#NULL!,1.00
"30,371.00","275,200","143,897",2,1,66.00,58.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,898",1,2,41.00,47.00,1.60,-38.29,3.71,-1.51,#NULL!,1.00
"30,371.00","275,200","143,899",1,1,66.00,85.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,900",1,1,73.00,85.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,901",1,1,94.00,94.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,902",1,1,69.00,57.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,903",2,1,76.00,99.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,904",2,2,74.00,64.00,1.60,-38.29,3.71,-1.51,#NULL!,1.00
"30,371.00","275,200","143,905",2,1,79.00,99.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,906",2,1,89.00,99.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,907",1,1,65.00,79.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,908",2,1,88.00,95.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,909",2,2,40.00,39.00,1.60,-38.29,3.71,-1.51,#NULL!,1.00
"30,371.00","275,200","143,910",2,1,83.00,94.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,911",2,2,40.00,28.00,1.60,-38.29,3.71,-1.51,#NULL!,1.00
"30,371.00","275,200","143,912",1,1,95.00,74.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,913",1,1,52.00,51.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,914",2,1,86.00,74.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,915",1,2,64.00,99.00,1.60,-38.29,3.71,-1.51,#NULL!,1.00
"30,371.00","275,200","143,916",2,4,69.00,68.00,1.60,-38.29,3.71,-1.51,#NULL!,1.00
"30,371.00","275,200","143,917",2,1,71.00,95.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,918",1,1,80.00,98.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,919",1,1,72.00,88.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,920",2,1,82.00,72.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,921",1,1,81.00,99.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,922",2,1,66.00,60.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,923",2,1,85.00,63.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,924",1,1,51.00,79.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,925",2,1,64.00,55.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,926",2,2,68.00,62.00,1.60,-38.29,3.71,-1.51,#NULL!,1.00
"30,371.00","275,200","143,927",2,1,99.00,77.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,928",1,1,84.00,94.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,929",2,1,36.00,36.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,930",2,1,69.00,77.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,931",2,5,57.00,48.00,1.60,-38.29,3.71,-1.51,#NULL!,1.00
"30,371.00","275,200","143,932",1,1,99.00,99.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,933",2,2,63.00,60.00,1.60,-38.29,3.71,-1.51,#NULL!,1.00
"30,371.00","275,200","143,934",2,2,60.00,51.00,1.60,-38.29,3.71,-1.51,#NULL!,1.00
"30,371.00","275,200","143,935",2,1,72.00,60.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
"30,371.00","275,200","143,936",1,2,63.00,70.00,1.60,-38.29,3.71,-1.51,#NULL!,1.00
"30,371.00","275,200","143,937",1,1,64.00,80.00,1.60,-38.29,3.71,-1.51,#NULL!,0.00
